Course name,Department code,Course code,T,P,C,Tutorial,Lecturer name,Lecturer Title,Lecturer Id,Section code,Section name,Year,Section department,Class size
Computer Organisation,CHE,153,2,0,1,0,H. Nunoo-Mensah,,,,3,1,Computer,77
Engineering in Society,PCE,359,1,0,5,0,F. W. Adam,,,,2,3,Aerospace,85
Environmental Studies,MATH,151,2,0,1,0,Z. Ossei,,,,1,1,Aerospace,80
Organic Chemistry for Engineers,CENG,291,2,0,2,0,M. Badu,,,,2,2,Chemical,80
Differential Equations,MSE,251,4,0,3,0,P. R. Nyarko,,,,3,2,Geological,60
Environmental Studies,BME,497,2,6,5,0,R. Buamah,,,,1,4,Electrical,78
Research Methods,COE,351,2,4,2,0,P. Odame,,,,1,3,Biomedical,45
Differential Equations,GED,357,4,1,3,0,K. F. Darkwah,,,,2,3,Computer,120
Fluid Transport,CHE,359,3,1,2,0,Zs. Momade,,,,2,3,Chemical,120
Circuit Theory,EE,151,2,2,1,0,Prof. E. A. Jackson,,,,3,1,Telecom,75
Computer Graphics,ME,491,2,0,3,0,Yankey,,,,3,4,Computer,90
Project I,MSE,257,0,1,2,0,All Academic Staff,,,,1,2,Computer,110
Basic Mechanics,COE,271,0,0,1,0,P.O. Tawiah,,,,2,2,Civil,90
Environmental Management,CHE,455,0,0,3,0,Dr. S.K Donyinah,,,,3,4,Petroleum,80
Applied Electricity,MATH,251,2,0,4,0,E. A. Frimpong,,,,3,2,Metallurgial,80
Semiconductor Devices,MATH,151,2,1,1,0,Mr. B. Kommey,,,,3,1,Electrical,100
Introduction to Information Technology,ME,161,1,1,3,0,M. N. Sackey,,,,2,1,Mechanical,87
Project  I,ME,361,0,0,4,0,Academic Staff,,,,1,3,Aerospace,100
Analytical Chemistry for Chemical Engineers,ME,373,3,0,4,0,P. Boakye,,,,2,3,Chemical,100
Cell Biology,MATH,151,2,1,1,0,Y. Ahmed/ SMS,,,,2,1,Biomedical,100
Communication Skills I,METE,351,2,0,4,0,K. Baah Gyamfi,,,,2,3,Telecom,75
Automatic Control I,PETE,451,2,0,2,0,E. A. Adjei,,,,1,4,Aerospace,67
Classical Control Systems,CHE,257,2,0,1,0,Dr. D. Opoku,,,,1,2,Electrical,80
Chemical Process Calculations I,TE,391,2,9,4,0,M. A. Rockson,,,,2,3,Chemical,118
Structural Analysis,ME,157,0,2,2,0,R.O. Afrifa/J. B. Osei,,,,2,1,civil,69
Basic Hydrology,MATH,155,2,0,4,0,E. K. Appiah- Adjei,,,,3,1,Geological,98
Cadastral Surveying,EE,371,2,2,5,0,E. O. Akrofi,,,,1,3,Geomatic,118
Literature in English I,GE,251,1,3,3,0,P. Abakah,,,,3,2,Mechanical,96
C. Programming,COE,157,2,1,1,0,E. Keelson,,,,3,1,Biomedical,89
Project I,MSE,253,0,0,1,0,All Academic Staff,,,,1,2,Computer,110
Algebra,EE,151,4,2,2,0,J. Ackora- Prah,,,,3,1,Chemical,80
Classical Control Systems,ME,261,2,0,2,0,Dr. D. Opoku,,,,1,2,Electrical,85
Medical Imaging II,CENG,291,2,4,4,0,E. K. T. Addison,,,,1,2,Biomedical,117
French For Communication Purposes I,CHE,259,2,0,4,0,A. Dassoneville,,,,3,2,chemical,150
Chemical Engineering Thermodynamics I,ME,491,2,0,5,0,J. Ahiekpor,,,,1,4,Chemical,90
Composite Materials,ME,491,3,0,1,0,E. Gikunoo,,,,2,4,Material,55
Applied Electricity,PETE,251,2,0,5,0,E. A. Frimpong,,,,2,2,Petrochemical,80
Technical Drawing,ENGL,263,1,0,2,0,Mr. F. Davies,,,,1,2,Telecom,76
Mettalurgical Plant Design/Operations,ME,255,3,1,2,0,B. Koomson,,,,1,2,Metallurgical,85
Cartography I,CHEM,169,2,6,2,0,J. Quaye-Ballard,,,,3,1,Geomatic,100
Pyrometallurgy,ME,159,3,3,3,0,A. Andrews,,,,3,1,Material,90
Reservoir Petrophysics,ME,355,0,0,4,0,A.Hama,,,,1,3,Petroleum,90
Biomechanics I,CENG,291,2,4,1,0,P. Odame,,,,1,2,Biomedical,89
Soil Mechanics,EE,497,0,6,2,0,F. Owusu-Nimo,,,,3,4,civil,90
Project I,CENG,291,0,8,5,0,All staff,,,,2,2,Telecom,80
Differential Equations,MATH,251,4,1,3,0,K. F. Darkwah,,,,3,2,Computer,110
Technical Drawing,COE,371,1,1,3,0,J Aveyire,,,,3,3,Geomatic,45
Information Theory,CE,257,2,0,5,0,E. K. Akowuah,,,,3,2,Computer,112
Transport Phenomena in Mat Proc. I,CE,155,2,0,5,0,A. A. Adjaottor,,,,3,1,Material,98
Linear Electronic Circuits,GE,167,3,3,1,0,A.S. Agbemenu,,,,1,1,Biomedical,90
Engineering in Society,CHE,357,1,0,4,0,P. Odame,,,,1,3,Biomedical,78
Engineering Technology,ME,363,0,1,5,0,Prof. P.Y. Okyere,,,,1,3,Electrical,100
Engineering in Society,MATH,251,2,1,3,0,All Academic Staff,,,,1,2,Material,80
Engineering Economy And Entrepreneurship,FC,181,0,0,3,0,K.B. Nyarko/E. A. Donkor,,,,1,3,Civil,89
Cell Biology,MATH,151,2,1,5,0,Y. Ahmed/ SMS,,,,2,1,Biomedical,140
Technical Drawing,CE,259,2,0,4,0,A.K. Sunnu/J. Afriyie,,,,2,2,Mechanical,112
Engineering Economics And Management,ENGL,263,3,0,1,0,Mrs Intsiful,,,,3,2,Telecom,85
Indigenous Processing,COE,153,1,4,3,0,E. K. Arthur,,,,3,1,Material,89
Chemical Engineering Thermodynamics I,PCE,461,0,0,1,0,E.O. Ansah,,,,3,4,Petroleum,67
Composite Materials,MATH,351,3,1,3,0,E. Gikunoo,,,,2,3,Material,100
Chemical Process Calculations I,ENGL,157,2,3,5,0,M. A. Rockson,,,,3,1,Chemical,80
Aviation Business Management,CENG,291,2,0,3,0,A. K. Intsiful,,,,2,2,Aerospace,110
Special Electrical Machines,CE,451,3,0,2,0,Dr. E.  K. Anto,,,,2,4,Electrical,79
Semiconductor Devices,CENG,291,2,4,2,0,B. Kommey,,,,3,2,Computer,117
Highway Engineering,ENGL,263,0,0,3,0,Y. A. Tuffour,,,,2,2,Civil,85
Silicate Technology I,MATH,251,2,0,4,0,Zs. Momade,,,,2,2,chemical,76
Applied Electricity,ME,159,0,3,1,0,E.A. Frimpong,,,,2,1,Petroluem,87
Communication Skills 1,PCE,451,2,0,5,0,English,,,,3,4,Computer,130
Probability and Statistics,PCE,461,2,0,4,0,A. Y. Omari-Sasu,,,,1,4,Aerospace,130
Highway Engineering,MATH,251,0,0,5,0,Y. A. Tuffour,,,,1,2,Civil,117
Classical Control Systems,CE,151,2,0,3,0,G. S. Klogo,,,,1,1,Computer,180
Introduction to Petroleum Engineering,ME,161,0,1,1,0,S.K Donyinah,,,,2,1,Petroleum,89
Elements Of Economics 1,MATH,351,2,1,3,0,Akola,,,,1,3,Geomatic,45
Algebra,CENG,291,4,0,3,0,W. Obeng Dentah,,,,1,2,Metallurgial,90
Vacation Training,FC,181,0,0,1,0,All Academic Staff,,,,2,3,Computer,89
Analog Communication Systems,PETE,465,2,0,2,0,Rev. Dr. J. K. Oppong,,,,2,4,Telecom,67
Introduction To Information Technology,ENGL,157,1,0,5,0,E. A. Adjei,,,,1,1,Aerospace,87
Differential Equations,COE,475,4,2,1,0,F. T. Oduro,,,,3,4,Electrical,89
Mechanical Engineering Lab. III,COE,241,0,1,2,0,Y. A. K. Fiagbe,,,,1,2,Mechanical,112
Microprocessors,EE,287,2,0,1,0,J. Yankey,,,,3,2,Computer,130
Probability and Statistics,GED,251,2,2,2,0,E. Harris,,,,1,2,Computer,117
Engineering Economy & Management,CHEM,169,2,6,4,0,A. K. Intsiful,,,,1,1,Mechanical,100
Computer Aided Design,MATH,353,0,1,5,0,J. B. Osei,,,,3,3,Civil,54
Differential Equations,AERO,391,4,0,3,0,K. F. Darkwah,,,,1,3,Computer,70
Linear Electronic Circuits,MATH,251,2,1,4,0,S. Agbemenu,,,,2,2,Electrical,85
Computer Optimization Methods,ME,157,2,2,1,0,E. K. Baah-Ennumh,,,,3,1,chemical,80
Project I,TE,361,2,0,1,0,All Lecturers,,,,3,3,Geomatic,118
Organic Chemistry for Engineers,GE,461,2,3,2,0,M. Badu,,,,3,4,Chemical,68
Engineering in society,CE,367,0,3,5,0,Y. M. Asare,,,,1,3,Geomatic,89
Inoragnic Chemistry for Engineers,MATH,353,2,0,4,0,S. E. Agorku,,,,2,3,Petrochemical,120
Drainage Systems,GED,471,0,0,4,0,G.K. Anornu/ S. N. Odai,,,,1,4,Civil,150
Safety and Pollution Control,ME,373,3,0,5,0,M. Y. Mensah,,,,3,3,chemical,100
Information Science And Programming,EE,365,2,6,1,0,A. A. Acheampong,,,,1,3,Geomatic,79
Physical Geology,ENGL,157,2,0,2,0,E. Mensah,,,,2,1,Geological,89
Drainage Systems,PCE,461,0,0,2,0,G.K. Anornu/ S. N. Odai,,,,3,4,Civil,130
Literature in English,GE,371,0,3,5,0,P. Abaka,,,,1,3,Civil,89
Communication Skills I,EE,151,2,2,3,0,P. Abaka,,,,3,1,Mechanical,98
Communication Skills I,COE,387,0,2,5,0,P. Yeboa,,,,1,3,Petroluem,54
Object Oriented Programming,CE,155,2,0,2,0,B. Kommey,,,,3,1,Computer,80
Literature in English I,FC,181,1,0,3,0,P. A. Abakah,,,,2,3,Geomatic,89
Artificial Intelligence,CE,351,2,0,1,0,Henry,,,,2,3,Computer,140
Basic Mechanics,EE,367,3,0,1,0,F. W. Adam,,,,2,3,Computer,79
Engineering Economics and Management,PETE,257,3,0,2,0,A.K Intsiful,,,,3,2,Metallurgical,80
Experimental Data Analysis,GED,353,0,6,5,0,E.Omari,,,,2,3,Petroleum,120
Engineering Surveying,GE,353,0,3,3,0,A. Arko-Adjei,,,,3,3,civil,89
Chemical Process Industries,ENGL,157,2,0,3,0,B. Afotey,,,,2,1,Chemical,78
Linear Electronic Circuits,CE,157,3,0,2,0,A. S. Agbemenu,,,,3,1,Computer,180
Computer Applications for Petroleum Engineers,GED,153,0,2,1,0,E.O. Ansah,,,,1,1,Petroleum,78
Introduction to Information Technology,MSE,451,1,0,5,0,K. Mensah-Darkwa,,,,1,4,Metallurgial,50
C Programming,BME,251,2,2,3,0,J. Yankey,,,,2,2,Electrical,90
Basic Geology,GE,381,2,0,2,0,S.K.Y Gawu,,,,3,3,Metallurgial,140
Linear Electronic Circuits,GED,253,2,2,2,0,Dr. K. Diawuo,,,,2,2,Telecom,117
Literature in English I,TE,385,1,0,2,0,P. Abakah,,,,2,3,Aerospace,118
Practical Chemistry I,MSE,453,0,0,1,0,J. K. Mensah,,,,3,4,Petrochemical,50
Circuit Theory,FC,181,2,0,4,0,Prof. E. A. Jackson,,,,1,3,Telecom,120
Experimental Data Analysis,CHE,451,0,0,4,0,E.Omari,,,,3,4,Petroleum,130
Information Theory,CE,251,2,0,4,0,Dr. A-R Ahmed,,,,1,2,Telecom,112
Literature in English,ME,157,0,2,3,0,P. Abaka,,,,2,1,Civil,80
Systems Engineering I,ME,161,0,1,4,0,E. A. Donkor,,,,2,1,Civil,98
Transport Phenomena in Mat Proc. I,COE,475,2,2,3,0,A. A. Adjaottor,,,,2,4,Material,90
Environmental Studies,TE,481,2,0,4,0,R. Buamah,,,,1,4,Mechanical,150
Communication Skills I,EE,151,2,2,2,0,P. Yeboah,,,,1,1,Chemical,87
Experimental Data Analysis,MATH,251,2,0,3,0,M. A. Rockson,,,,3,2,chemical,80
Project 1,AERO,491,0,1,3,,All Academic Staff,,,,2,4,Material,55
Geodetic Surveying II,MATH,155,2,0,2,0,C.Y. Asante,,,,1,1,Geomatic,98
Basic Surveying Principles I,PCE,451,2,0,3,0,J. Ayer,,,,3,4,Geomatic,130
Optical Communications,CE,463,2,0,4,0,Dr. J. J. Kponyo,,,,3,4,Telecom,79
Introduction To Information Technology,ME,159,1,0,4,0,E. A. Adjei,,,,2,1,Aerospace,77
Project I,AERO,483,0,1,3,,All Academic Staff,,,,1,4,Biomedical,55
French For Communication 1,GE,167,2,3,1,0,Kudom,,,,3,1,Geomatic,90
Telecommunication Lab III,MSE,359,0,5,4,0,All staff,,,,2,3,Telecom,90
Project I,ME,159,0,2,2,0,All Staff,,,,1,1,Petrochemical,100
Basic Geology,TE,497,2,6,5,0,S.K.Y Gawu,,,,3,4,Metallurgial,150
Computer Optimization Methods,METE,355,2,0,5,0,E. K. Baah-Ennumh,,,,3,3,chemical,75
Anatomy and Physiology For Engineers I,MSE,151,4,1,5,0,D. A. Y. Agyapong,,,,1,1,Biomedical,140
Algebra,ME,159,4,3,2,0,J. Ackora- Prah,,,,3,1,Chemical,75
Exploration Geophysics,ME,157,2,2,2,0,B. Ali,,,,3,1,Geological,80
Introduction to Economics I,GED,151,2,1,4,0,E. Buabeng,,,,2,1,Mechanical,75
Aviation Business Management,MATH,351,2,1,3,0,A. K. Intsiful,,,,1,3,Aerospace,45
Engineering in Society,CE,463,0,0,1,0,E.O. Ansah,,,,1,4,Petroleum,79
Theory of Structures,CE,261,0,0,1,0,J.W. Ampofo,,,,2,2,Civil,112
Numerical Analysis,GED,359,2,2,5,0,P. Yirenkyi,,,,1,3,Geological,120
Engineering in Society,PCE,455,0,0,4,0,E. K. Baah- Ennumh,,,,2,4,Petrochemical,130
Thermodynamics II,CENG,291,3,8,4,0,F. K. Forson,,,,1,2,Mechanical,150
Basic Mechanics,ME,161,3,1,3,0,Dr. Ampofo,,,,1,1,Telecom,90
Transport Phenomena in Materials Processing I,FC,181,3,0,4,0,A. A. Adjaottor,,,,1,3,Metallurgical,120
Introduction to Economics I,COE,181,2,2,4,0,J. D. Bosco,,,,1,1,Petrochemical,89
Object Oriented Programming,CE,351,2,0,4,0,B. Kommey,,,,3,3,Biomedical,140
Engineering in Society,CE,461,2,0,4,0,All Academic Staff,,,,2,4,Material,68
Biomedical Engineering Design I,PCE,353,2,4,1,0,P.E. Adjei,,,,3,3,Biomedical,85
French for Communication Purposes I,FC,181,2,0,1,0,B. Ampong,,,,2,3,Petrochemical,120
Principles of Design,PCE,461,0,0,4,0,F.O.K. Anyemedu,,,,1,4,Civil,67
Chemical Process Industries,ENGL,157,2,0,2,0,B. Afotey,,,,1,1,Chemical,77
Engineering Materials I,ME,159,2,3,5,0,G. Takyi,,,,1,1,Aerospace,78
Engineering Technology,COE,475,0,2,3,0,C. G. Amedjoe/ M. C. Wilson,,,,1,4,Geological,90
Engineering Economy & Management,CSM,157,2,0,1,0,A. K. Intsiful,,,,2,2,Mechanical,90
Environmental Studies,CE,151,2,1,2,0,Prof. Esi Awuah,,,,1,1,Telecom,78
Computer Application for Engineers,CHE,153,1,0,2,0,E. Awarikabey,,,,3,1,Petrochemical,77
Aerospace Vehicle Design,ME,159,3,3,4,0,J. Ampofo,,,,2,1,Aerospace,87
Petrology,COE,181,2,2,1,0,G. Foli,,,,3,1,Geological,89
Differential Equations,MATH,351,0,1,2,0,K.F. Darkwah,,,,3,3,Civil,100
Chemical Engineering Thermodynamics I,MATH,351,2,0,3,0,J. Ahiekpor,,,,2,3,Petrochemical,120
Algebra,MSE,451,4,0,5,0,W. Obeng Dentah,,,,1,4,Metallurgial,50
Technical Drawing,EE,489,1,,4,0,Y. A. K. Fiagbe,,,,3,4,Biomedical,150
Mathematics I,MATH,353,0,0,3,0,J. Ackora-Prah,,,,2,3,Civil,79
Organic Chemistry for Engineers,COE,291,0,7,1,0,C. O. Akoto,,,,2,2,Petroluem,112
Mechanical Behaviour of Materials,MSE,153,3,2,3,0,S. Kwofie,,,,3,1,Material,75
Technical Drawing,CHE,455,0,0,3,0,J. Aveyire,,,,3,4,Civil,80
Engineering Geological II,CHE,451,2,0,1,0,B. Ali,,,,3,4,Geological,130
C. Programming,CHE,457,2,6,2,0,E. Keelson,,,,1,4,Biomedical,80
Special Electrical Machines,COE,381,3,2,4,0,Dr. E.  K. Anto,,,,3,3,Electrical,54
Fuel and Combustion Technology,ENGL,157,2,0,4,0,M. Y. Woode,,,,1,1,Petrochemical,180
Introductory Economics I,GED,359,2,2,5,0,J. D. Bosco,,,,2,3,chemical,120
Algebra,ME,195,4,5,5,0,W. Obeng-Denteh,,,,3,1,Mechanical,140
Cell Biology,ME,261,2,0,5,0,Y. Ahmed/ SMS,,,,2,2,Biomedical,85
Engineering Technology,COE,273,0,0,1,0,C. G. Amedjoe/ M. C. Wilson,,,,3,2,Geological,112
Vacation training,GE,171,0,0,1,0,All Academic Staff,,,,2,1,Metallurgical,90
Indigenous Processing,MATH,151,1,1,1,0,E. K. Arthur,,,,2,1,Material,89
Mechanical Behaviour of Materials,CE,261,3,0,1,0,S. Kwofie,,,,3,2,Material,112
Well logging,MATH,151,0,2,1,0,W.N Aggrey,,,,2,1,Petroleum,69
Fluid Transport,ME,491,3,0,1,0,Zs. Momade,,,,3,4,Chemical,55
Practical Chemistry I,GED,453,0,1,3,0,J. K. Mensah,,,,2,4,Chemical,150
Information Theory,ENGL,263,2,0,3,0,Dr. A-R Ahmed,,,,2,2,Telecom,76
Highway And Transportation Engineering I,ME,365,0,0,5,0,C. A. Adams,,,,3,3,civil,100
Engineering in Society,PCE,451,0,0,2,0,E.O. Ansah,,,,3,4,Petroleum,130
Environmental Management,CE,155,0,0,4,0,Dr. S.K Donyinah,,,,1,1,Petroleum,80
Power Systems Operation & Control,ECON,151,3,0,2,0,Dr. E. K. Anto,,,,1,3,Electrical,120
Hydraulics and Pneumatics,CHE,361,3,0,3,0,Y. A. K. Fiagbe,,,,3,3,Mechanical,120
Probability And Statistics,CHE,151,2,0,4,0,G.A. Okyere,,,,3,1,Geomatic,70
Information Theory,CHE,351,2,1,4,0,Dr. A-R Ahmed,,,,2,3,Telecom,120
Numerical Methods,CENG,291,2,8,1,0,P. Amoako-Yirenkyi,,,,3,2,Electrical,80
Engineering Geology,GE,151,0,3,4,0,V.K.A. Acquaah,,,,2,1,Civil,90
Applied Electricity,FC,181,2,0,4,0,E. A. Frimpong,,,,2,3,Petrochemical,120
Engineering Technology I,MSE,253,0,0,5,0,I. A. Edwin,,,,1,2,Material,110
Technical Drawing,CE,477,2,0,1,0,A.K. Sunnu/J. Afriyie,,,,2,4,Mechanical,79
Machine Element Design,ME,491,3,0,4,0,P. Y. Andoh,,,,3,4,Mechanical,55
Algebra,CHE,253,4,0,2,0,F. T. Oduro,,,,1,2,Biomedical,150
Algebra,EE,367,4,0,1,0,J. Ackora-Prah,,,,2,3,Telecom,79
Mineral Processing II,EE,271,3,0,1,0,B. Koomson,,,,1,2,Metallurgical,76
Chemical Process Calculations I,CSM,157,2,0,5,0,M. A. Rockson,,,,3,3,Petrochemical,89
Applied Electricity,GED,457,2,6,3,0,A. R. Ahmed,,,,2,4,Mechanical,150
Differential Equations,CSM,157,4,0,4,0,F.T. Oduro,,,,1,3,Material,89
Literature in English I,ME,295,1,3,2,0,P. Abakah,,,,1,2,Mechanical,85
Engineering Economy And Entrepreneurship,MATH,351,0,0,4,0,K.B. Nyarko/E. A. Donkor,,,,2,3,Civil,89
Industrial Training,ENGL,263,0,0,5,0,S. S. R. Gidigasu,,,,2,2,Geological,76
Marine And Geodetic Science,EE,151,2,2,5,0,I. Dadzie,,,,3,1,Geomatic,100
Engineering Economy & Management,PETE,453,2,0,4,0,A. K. Intsiful,,,,1,4,Mechanical,67
Photogrammetry II,MATH,151,2,0,2,0,A.B. Agyemang,,,,2,1,Geomatic,80
Communication Skills I,MATH,151,0,1,3,0,Adjei Forson,,,,1,1,Civil,80
Probability and Statistics,CENG,291,2,0,2,0,A. Y. Omari-Sasu,,,,3,2,Mechanical,110
Environmental Studies,FC,181,2,0,1,0,R. Buamah,,,,1,3,Mechanical,85
Remote Sensing II,MATH,351,2,1,5,0,A. A. Duker,,,,1,3,Geomatic,70
Applied Optics,EE,151,2,0,1,0,S.A. Andam-Akorful,,,,1,1,Geomatic,77
Technical Drawing,TE,481,1,0,5,0,Y. A. K. Fiagbe,,,,3,4,Computer,150
Chemical Engineering Thermodynamics I,ME,161,2,1,2,0,J. Ahiekpor,,,,1,1,Petrochemical,89
Basic Hydrology,SES,171,2,0,1,0,E. K. Appiah- Adjei,,,,2,2,Geological,80
Algebra,TE,385,4,0,4,0,F. T. Oduro,,,,3,3,Biomedical,45
Literature in English I,CHE,359,2,1,1,0,Z. Osei,,,,1,3,Biomedical,120
Basic Mechanics,CHE,357,3,1,1,0,F. B. Adam,,,,1,3,Geological,120
Telecommunication Lab I,ME,159,0,3,2,0,All staff,,,,2,1,Telecom,75
Engineering in Society,ME,363,0,1,2,0,F. W. Adam,,,,3,3,Mechanical,70
Numerical Analysis,CHE,457,2,6,4,0,P. Yirenkyi,,,,2,4,Geological,80
Highway Engineering,ENGL,157,0,0,2,0,Y. A. Tuffour,,,,3,1,Civil,80
Geodetic Surveying II,COE,271,2,0,5,0,C.Y. Asante,,,,2,2,Geomatic,90
Applied Electricity,EE,151,2,0,2,0,E.A Frimpong,,,,2,1,Chemical,77
Aerospace Industry & Engineering,ENGL,157,3,0,5,0,G. Takyi,,,,1,1,Aerospace,75
Project  I,ENGL,157,0,0,4,0,Academic Staff,,,,3,1,Aerospace,90
Metalworking Processes,COE,499,3,8,5,0,S. Kwofie,,,,2,4,Metallurgical,89
Technical Drawing,GED,455,0,1,1,0,I. Davies,,,,3,4,Petroluem,150
Engineering Economy & Management,PCE,451,2,0,1,0,L. D. Mensah,,,,3,4,Electrical,130
Differential Equations,MATH,353,4,1,4,0,F. T. Oduro,,,,2,3,Mechanical,75
Introduction to Economics I,GED,453,2,1,4,0,J. D. Bosco,,,,1,4,Petrochemical,150
Physical Geology,CHE,361,2,0,2,0,E. Mensah,,,,1,3,Geological,120
Indigenous Processing,FC,181,1,0,5,0,E. K. Arthur,,,,1,3,Material,85
Oragnic Chemistry for Engineers,COE,285,2,0,5,0,M. Badu,,,,1,2,Petrochemical,90
Computer Aided Design,ME,365,0,0,4,0,J. B. Osei,,,,2,3,Civil,100
Inorganic Chemistry for Enginneers,CE,155,0,0,4,0,S. E. Agorku,,,,1,1,Petroluem,80
Strength of Materials,ME,159,0,0,2,0,G. Sossou,,,,1,1,Civil,80
Mechanical Behaviour of Materials,GE,171,3,0,2,0,S. Kwofie,,,,1,1,Material,90
Distributed Computing,MATH,151,2,0,3,0,Klogo,,,,1,1,Computer,180
Electromagnetic Compatibility,ME,251,3,0,5,0,Dr. A-R Ahmed,,,,2,2,Telecom,85
Environmental Management,CE,155,0,0,4,0,Dr. S.K Donyinah,,,,2,1,Petroleum,89
Separation Processes I,GED,359,3,2,1,0,E. G. Ankudey,,,,2,3,Petrochemical,120
Safety and Pollution Control,PETE,371,3,0,4,0,M. Y. Mensah,,,,2,3,chemical,78
Physical Geology,ME,251,2,0,4,0,E. Mensah,,,,3,2,Geological,85
Oragnic Chemistry for Engineers,EE,367,2,0,2,0,M. Badu,,,,2,3,Petrochemical,79
Technical Drawing,METE,455,1,3,5,0,Y. A. K. Fiagbe,,,,1,4,Computer,55
Oragnic Chemistry for Engineers,TE,481,2,0,3,0,M. Badu,,,,2,4,Petrochemical,90
Chemical Engineering Thermodynamics I,COE,291,0,7,3,0,E.O. Ansah,,,,3,2,Petroleum,112
Eng. Economy  And Entrepreneurship,CHE,365,3,0,2,0,K.B. Nyarko,,,,3,4,Geomatic,130
Aerospace Engineering Vacation Training III,ME,159,0,3,2,0,P. O. Tawiah,,,,2,1,Aerospace,90
Probability and Statistics,PCE,453,2,5,3,0,D. Asamoah,,,,2,4,Metallurgical,130
Theory of Structures,TE,271,2,0,2,0,G. Sossou,,,,3,2,Geological,76
Aerodynamics,ME,261,3,0,3,0,E. W. Ramde,,,,1,2,Aerospace,89
Catalysis,GED,353,2,6,4,0,M. F. Baidoo,,,,1,3,Petrochemical,120
Literature in English I,ME,453,1,1,2,0,E.Y. Ayepkle,,,,1,4,Telecom,90
Exploration Geochemistry,GE,271,2,3,1,0,S. K. Y. Gawu,,,,2,2,Geological,96
Communication Systems,COE,371,2,1,1,0,B. Yeboah-Akowuah,,,,2,3,Computer,45
Probability And Statistics,ME,161,2,1,3,0,D Asamoah Owusu,,,,1,1,Telecom,89
Soil Mechanics,ME,161,2,1,4,0,F. Owusu- Nimo,,,,1,1,Geological,90
Dynamics of Solid Mechanics,CHE,253,2,0,2,0,J. Ampofo,,,,2,2,Aerospace,80
Aerospace Engineering Vacation Training III,BME,251,0,2,4,0,P. O. Tawiah,,,,1,2,Aerospace,90
Microprocessors,MATH,251,2,1,3,0,Dr. K. O. Boateng,,,,1,2,Telecom,90
Vacation training,ENGL,157,0,0,2,0,All Academic Staff,,,,1,1,Metallurgical,87
Engineering in Society,CE,467,0,0,4,0,E. K. Baah- Ennumh,,,,3,4,Petrochemical,79
Communication Skills I,CHE,253,2,0,1,0,B. Ampong,,,,3,2,Biomedical,80
Account I,ECON,151,2,0,5,0,K. S. B.,,,,2,3,Biomedical,70
Foundry Technology I,MSE,451,3,0,2,0,S. Kwofie,,,,1,4,Metallurgical,50
Classical Control Systems,CE,155,2,0,1,0,Dr. D. Opoku,,,,2,1,Electrical,69
Aerospace Engineering Vacation Training I,AERO,391,0,0,5,0,P. O. Tawiah,,,,1,3,Aerospace,70
Applied Electricity,CE,155,2,0,1,0,E. A. Frimpong,,,,2,1,Aerospace,80
Aerospace Engineering Vacation Training III,ME,255,0,0,3,0,P. O. Tawiah,,,,3,2,Aerospace,110
French For Communication Purposes 1,ENGL,157,0,0,5,0,D. Pimpong,,,,1,1,Civil,75
Highway Engineering,AERO,491,0,1,2,,Y. A. Tuffour,,,,2,4,Civil,55
Structural Engineering I,BME,251,0,2,1,0,J. W. Ampofo/ M. Adom Asamoah,,,,3,2,Civil,90
Probability and Statistics,EE,371,2,2,3,0,I.A Adjei,,,,2,3,Material,118
Artificial Intelligence,CE,263,2,0,4,0,Henry,,,,3,2,Computer,112
Computer Graphics,METE,451,2,1,1,0,Yankey,,,,2,4,Computer,55
Communication Skills I,BME,471,2,2,5,0,P. Yeboah,,,,1,4,Geological,78
Literature in English I,ME,159,1,3,5,0,P. Abakah,,,,3,1,Mechanical,90
Numerical Methods,PCE,355,2,0,4,0,A. Agyei,,,,2,3,Computer,85
Computer Networking,CE,457,3,0,5,0,Dr. K.A.B. Opare,,,,2,4,Electrical,79
Mineral Processing II,CE,155,3,0,2,0,B. Koomson,,,,1,1,Metallurgical,98
Computer Organisation,ME,157,2,2,2,0,H. Nunoo-Mensah,,,,3,1,Computer,80
Algebra,ME,159,4,3,5,0,P. R. Nyarko,,,,3,1,Geological,98
Engineering Technology,METE,357,0,4,1,0,P. Y. Okyere,,,,1,3,Computer,75
Aircraft Maintenance Engineering,MSE,357,2,0,2,0,P.O Tawiah,,,,1,3,Aerospace,75
Mechanical Behaviour of Materials,MATH,151,2,1,1,0,S. Kwofie,,,,3,1,Metallurgical,89
French For Communication 1,GED,351,2,2,2,0,Kudom,,,,2,3,Geomatic,120
Wireless Data Communication Network,AERO,393,3,5,1,0,Mr. K. A. P. Agyekum,,,,2,3,Electrical,70
Computer Application for Engineers,CHE,257,1,0,3,0,E. Awarikabey,,,,1,2,Petrochemical,150
Statistics,AERO,351,0,0,2,0,G. A. Okyere,,,,2,3,civil,70
Differential Equations,ME,261,0,0,4,0,K.F. Darkwah,,,,2,2,Civil,89
Differential Equations,ENGL,157,4,0,4,0,E. Agyeman,,,,1,1,Telecom,70
Engineering Technology,MATH,351,0,1,3,0,C. G. Amedjoe/ M. C. Wilson,,,,2,3,Geological,70
Materials Engineering Lab. I,PCE,351,0,0,2,0,E. Gikunoo,,,,3,3,Material,85
Catalysis,ENGL,157,2,0,4,0,M. F. Baidoo,,,,3,1,Petrochemical,98
Project I,CHE,361,0,0,1,0,All Staff,,,,1,3,Petrochemical,120
